City,State,Shape,Sight_day,Sight_month,Sight_time,Sight_date,Sight_weekday
Sedona,AZ,Other,12,3,15:00:00,2000-03-12,Domingo
San Antonio,TX,Circle,12,3,04:00:00,2000-03-12,Domingo
Houston,TX,Disk,1,3,23:00:00,2000-03-01,Quarta-feira
Sterling,CO,Rectangle,1,3,19:00:00,2000-03-01,Quarta-feira
Coram,NY,Light,1,3,04:45:00,2000-03-01,Quarta-feira
Palm Springs (outside of),CA,Triangle,27,4,09:15:00,2000-04-27,Quinta-feira
Aztec (northwest of),NM,Triangle,18,4,12:00:00,2000-04-18,Terça-feira
Sedona,AZ,Sphere,15,4,23:00:00,2000-04-15,Sábado
Sunflower,AZ,Triangle,10,4,00:00:00,2000-04-10,Segunda-feira
Schuyler County area,IL,Oval,9,4,22:30:00,2000-04-09,Domingo
Springfield (??) (Schuyler County),IL,Oval,9,4,22:30:00,2000-04-09,Domingo
Perris,CA,Circle,6,4,14:00:00,2000-04-06,Quinta-feira
Cortez,CO,Other,5,4,23:00:00,2000-04-05,Quarta-feira
Del Mar (Rancho Sante Fe),CA,Formation,1,4,19:00:00,2000-04-01,Sábado
Chicago,IL,Sphere,1,4,17:50:00,2000-04-01,Sábado
Schuyler County,IL,Light,30,5,22:07:00,2000-05-30,Terça-feira
Victor,NY,Disk,25,5,20:00:00,2000-05-25,Quinta-feira
Benedicta,ME,Sphere,20,5,13:00:00,2000-05-20,Sábado
Wolsey,SD,Fireball,15,5,23:00:00,2000-05-15,Segunda-feira
New Rochelle,NY,Circle,15,5,20:00:00,2000-05-15,Segunda-feira
Anderson,CA,Cigar,15,5,15:30:00,2000-05-15,Segunda-feira
Los Angeles,CA,Triangle,15,5,04:00:00,2000-05-15,Segunda-feira
Saucier,MS,Circle,10,5,17:00:00,2000-05-10,Quarta-feira
Denver,CO,Other,8,5,01:05:00,2000-05-08,Segunda-feira
Red Shirt (near),SD,Light,1,5,23:00:00,2000-05-01,Segunda-feira
Centerville,OH,Triangle,1,5,22:00:00,2000-05-01,Segunda-feira
Westlake,LA,Light,1,5,21:00:00,2000-05-01,Segunda-feira
Ewa Beach,HI,Triangle,30,6,00:00:00,2000-06-30,Sexta-feira
Hollister,CA,Circle,30,6,22:00:00,2000-06-30,Sexta-feira
Bedford,NY,Light,30,6,22:00:00,2000-06-30,Sexta-feira
Buffalo,NY,Triangle,30,6,22:00:00,2000-06-30,Sexta-feira
Sycamore,OH,Triangle,30,6,21:35:00,2000-06-30,Sexta-feira
Lincoln,NE,Formation,30,6,21:30:00,2000-06-30,Sexta-feira
Bennington,VT,Other,30,6,20:00:00,2000-06-30,Sexta-feira
West Gardiner,ME,Cigar,30,6,19:00:00,2000-06-30,Sexta-feira
Springboro,PA,Circle,30,6,15:00:00,2000-06-30,Sexta-feira
Auburn,WA,Circle,30,6,12:00:00,2000-06-30,Sexta-feira
Las Vegas,NV,Triangle,30,6,02:30:00,2000-06-30,Sexta-feira
Stranger,KS,Other,22,6,14:00:00,2000-06-22,Quinta-feira
Salida,CA,Triangle,20,6,20:00:00,2000-06-20,Terça-feira
Clifton,NJ,Other,20,6,00:00:00,2000-06-20,Terça-feira
Monroe,NY,Rectangle,18,6,23:06:00,2000-06-18,Domingo
Seattle,WA,Other,15,6,23:11:00,2000-06-15,Quinta-feira
Millville,NJ,Triangle,15,6,23:00:00,2000-06-15,Quinta-feira
Cape May Court House,NJ,Light,15,6,22:00:00,2000-06-15,Quinta-feira
Caarthage,MS,Triangle,15,6,17:45:00,2000-06-15,Quinta-feira
Gallon (general area),OH,Sphere,15,6,13:00:00,2000-06-15,Quinta-feira
Dayton (Wright-Patterson AFB),OH,Other,15,6,05:00:00,2000-06-15,Quinta-feira
Casper,WY,Oval,13,6,22:00:00,2000-06-13,Terça-feira
Orofino/Weippe,ID,Triangle,10,6,21:30:00,2000-06-10,Sábado
Ely (Boundary Waters CA),MN,Light,7,6,21:30:00,2000-06-07,Quarta-feira
Buckley,WA,Disk,1,6,23:00:00,2000-06-01,Quinta-feira
Santa Fe,NM,Triangle,1,6,21:30:00,2000-06-01,Quinta-feira
Cary,NC,Other,1,6,21:00:00,2000-06-01,Quinta-feira
Macon,GA,Other,1,6,15:00:00,2000-06-01,Quinta-feira
Albuquerque,NM,Light,1,6,15:00:00,2000-06-01,Quinta-feira
Milledgeville,GA,Oval,1,6,15:00:00,2000-06-01,Quinta-feira
San Francisco,CA,Formation,1,6,02:00:00,2000-06-01,Quinta-feira
San Pedro,CA,Oval,1,6,01:00:00,2000-06-01,Quinta-feira
Auburn,WA,Oval,1,6,01:00:00,2000-06-01,Quinta-feira
Joshua Tree National Park,CA,Oval,1,6,00:00:00,2000-06-01,Quinta-feira
Lubbock,TX,Fireball,26,7,22:00:00,2000-07-26,Quarta-feira
Sturgeon Bay,WI,Other,25,7,22:23:00,2000-07-25,Terça-feira
Milwaukee,WI,Formation,24,7,10:00:00,2000-07-24,Segunda-feira
Glendale,AZ,Circle,23,7,20:30:00,2000-07-23,Domingo
South Padre Island,TX,Oval,20,7,21:00:00,2000-07-20,Quinta-feira
Longbranch,NJ,Flash,20,7,01:30:00,2000-07-20,Quinta-feira
Lake City,CA,Light,17,7,22:30:00,2000-07-17,Segunda-feira
Issaquah,WA,Changing,16,7,09:00:00,2000-07-16,Domingo
Loves Park,IL,Triangle,15,7,22:00:00,2000-07-15,Sábado
Los Angeles,CA,Triangle,15,7,18:00:00,2000-07-15,Sábado
Vernal,UT,Disk,15,7,12:00:00,2000-07-15,Sábado
Miami,FL,Cigar,15,7,01:00:00,2000-07-15,Sábado
Portland,OR,Flash,14,7,02:00:00,2000-07-14,Sexta-feira
Casa,AR,Cigar,12,7,23:00:00,2000-07-12,Quarta-feira
Frederick,MD,Sphere,7,7,01:45:00,2000-07-07,Sexta-feira
Highland Park,IL,Fireball,7,7,01:00:00,2000-07-07,Sexta-feira
Dawsonville,GA,Triangle,6,7,00:00:00,2000-07-06,Quinta-feira
Pacific City,OR,Light,4,7,21:00:00,2000-07-04,Terça-feira
Mount Pleasant,SC,Circle,2,7,21:15:00,2000-07-02,Domingo
Sewell,NJ,Rectangle,1,7,21:00:00,2000-07-01,Sábado
Stockton,CA,Disk,1,7,19:00:00,2000-07-01,Sábado
Bellingham,WA,Triangle,1,7,19:00:00,2000-07-01,Sábado
Waco,TX,Circle,1,7,17:00:00,2000-07-01,Sábado
Ogden,UT,Oval,1,7,16:00:00,2000-07-01,Sábado
Austin,TX,Cigar,1,7,16:00:00,2000-07-01,Sábado
Naugatuck,CT,Sphere,1,7,13:00:00,2000-07-01,Sábado
"Tylertown, MS/Memphis,TN",MS,Light,1,7,04:00:00,2000-07-01,Sábado
Indianapolis,IN,Triangle,1,7,03:00:00,2000-07-01,Sábado
Santa Rosa,CA,Sphere,1,7,01:00:00,2000-07-01,Sábado
New York City (Brooklyn),NY,Light,20,8,23:00:00,2000-08-20,Domingo
New York City (Brooklyn),NY,Light,20,8,23:00:00,2000-08-20,Domingo
Yorba Linda,CA,Other,16,8,23:10:00,2000-08-16,Quarta-feira
Mackinaw (20 min south of; on hwy 75),MI,Changing,15,8,23:00:00,2000-08-15,Terça-feira
Burke,VA,Circle,15,8,21:00:00,2000-08-15,Terça-feira
Derby,KS,Triangle,12,8,22:00:00,2000-08-12,Sábado
Wallingford,CT,Triangle,12,8,20:45:00,2000-08-12,Sábado
Fresno,CA,Triangle,12,8,02:00:00,2000-08-12,Sábado
Marathon Key,FL,Sphere,3,8,23:00:00,2000-08-03,Quinta-feira
Campo,CA,Changing,1,8,23:00:00,2000-08-01,Terça-feira
Los Angeles,CA,Triangle,1,8,18:00:00,2000-08-01,Terça-feira
Turkey,TX,Circle,1,8,13:00:00,2000-08-01,Terça-feira
Canoga Park,CA,Sphere,30,9,18:24:00,2000-09-30,Sábado
North Texas,TX,Fireball,30,9,02:00:00,2000-09-30,Sábado
San Jose,CA,Oval,21,9,23:00:00,2000-09-21,Quinta-feira
San Francisco,CA,Light,17,9,16:00:00,2000-09-17,Domingo
Harrington,WA,Rectangle,15,9,02:30:00,2000-09-15,Sexta-feira
Duncan,OK,Other,15,9,02:00:00,2000-09-15,Sexta-feira
Anoka,MN,Circle,11,9,18:00:00,2000-09-11,Segunda-feira
South Bend,IN,Triangle,1,9,22:00:00,2000-09-01,Sexta-feira
Sedona,AZ,Fireball,1,9,22:00:00,2000-09-01,Sexta-feira
Sugar Creek,MO,Triangle,1,9,22:00:00,2000-09-01,Sexta-feira
Union,MO,Other,1,9,18:00:00,2000-09-01,Sexta-feira
Pottsboro,TX,Other,1,9,08:00:00,2000-09-01,Sexta-feira
Sipsey,AL,Disk,31,10,20:00:00,2000-10-31,Terça-feira
Boise,ID,Circle,31,10,07:00:00,2000-10-31,Terça-feira
Fairview,MI,Disk,29,10,20:00:00,2000-10-29,Domingo
Munhall,PA,Light,25,10,00:00:00,2000-10-25,Quarta-feira
McKinney,TX,Light,18,10,22:15:00,2000-10-18,Quarta-feira
Greensboro,NC,Oval,15,10,22:00:00,2000-10-15,Domingo
Portland,OR,Circle,15,10,20:00:00,2000-10-15,Domingo
Commerce City to Henderson,CO,Triangle,15,10,17:00:00,2000-10-15,Domingo
Mt. Kisco,NY,Light,15,10,04:00:00,2000-10-15,Domingo
Nassau Bay,TX,Oval,15,10,04:00:00,2000-10-15,Domingo
Pratt,KS,Triangle,15,10,00:00:00,2000-10-15,Domingo
Forest Hills,NY,Circle,13,10,01:00:00,2000-10-13,Sexta-feira
Whittier,CA,Light,11,10,23:30:00,2000-10-11,Quarta-feira
Waterville Valley,NH,Other,9,10,19:00:00,2000-10-09,Segunda-feira
Wheaton,MD,Triangle,1,10,20:00:00,2000-10-01,Domingo
Madera,CA,Light,1,10,14:00:00,2000-10-01,Domingo
Albuquerque,NM,Other,15,11,21:00:00,2000-11-15,Quarta-feira
Sidney,TX,Other,15,11,18:00:00,2000-11-15,Quarta-feira
Jackson,TN,Triangle,12,11,09:00:00,2000-11-12,Domingo
Syracuse,NY,Triangle,10,11,23:00:00,2000-11-10,Sexta-feira
Roseville,CA,Triangle,7,11,22:00:00,2000-11-07,Terça-feira
South Roxana,PA,Light,4,11,19:00:00,2000-11-04,Sábado
Berthoud Pass,CO,Triangle,29,12,19:30:00,2000-12-29,Sexta-feira
Mansfield,TX,Flash,28,12,12:00:00,2000-12-28,Quinta-feira
Kea'au,HI,Sphere,27,12,15:00:00,2000-12-27,Quarta-feira
Orlando,FL,Triangle,19,12,20:00:00,2000-12-19,Terça-feira
Pioneer,TN,Light,16,12,00:45:00,2000-12-16,Sábado
Savoonga,AK,Disk,15,12,10:00:00,2000-12-15,Sexta-feira
Marshfield,WI,Light,10,12,15:00:00,2000-12-10,Domingo
Mankato,MN,Other,10,12,03:30:00,2000-12-10,Domingo
Independence,KS,Light,30,1,22:00:00,2001-01-30,Terça-feira
Chicago,IL,Sphere,30,1,02:00:00,2001-01-30,Terça-feira
Tunica,MS,Circle,18,1,23:00:00,2001-01-18,Quinta-feira
Rockford,IL,Light,11,1,21:00:00,2001-01-11,Quinta-feira
Miramar,FL,Formation,1,1,22:30:00,2001-01-01,Segunda-feira
Oceanside,CA,Light,1,1,18:00:00,2001-01-01,Segunda-feira
Sacramento,CA,Circle,1,1,01:00:00,2001-01-01,Segunda-feira
Columbus,GA,Triangle,21,2,22:10:00,2001-02-21,Quarta-feira
Sandy City,UT,Circle,15,2,20:00:00,2001-02-15,Quinta-feira
Wichita,KS,Flash,15,2,00:05:00,2001-02-15,Quinta-feira
Castle Creek,NY,Other,13,2,22:00:00,2001-02-13,Terça-feira
Baldwin/Jacksonville,MD,Light,11,2,06:45:00,2001-02-11,Domingo
Okmulgee,OK,Triangle,8,2,11:00:00,2001-02-08,Quinta-feira
Bellevue,WA,Circle,1,2,05:45:00,2001-02-01,Quinta-feira
Palmer,AK,Light,30,3,22:00:00,2001-03-30,Sexta-feira
San Jose,CA,Disk,26,3,13:00:00,2001-03-26,Segunda-feira
Orlando & Daytona (between),FL,Triangle,22,3,00:30:00,2001-03-22,Quinta-feira
Redding,CA,Light,14,3,18:30:00,2001-03-14,Quarta-feira
West Middlesex,PA,Sphere,10,3,22:30:00,2001-03-10,Sábado
Clarion,PA,Disk,1,3,22:00:00,2001-03-01,Quinta-feira
Indialantic,FL,Sphere,1,3,19:00:00,2001-03-01,Quinta-feira
Edwardsville,IL,Rectangle,30,4,23:00:00,2001-04-30,Segunda-feira
Albuquerque,NM,Light,26,4,03:00:00,2001-04-26,Quinta-feira
Hamilton,AL,Other,19,4,20:30:00,2001-04-19,Quinta-feira
McLouth,KS,Circle,18,4,23:30:00,2001-04-18,Quarta-feira
Salt Lake City,UT,Disk,15,4,23:30:00,2001-04-15,Domingo
Princeton,WV,Light,15,4,19:00:00,2001-04-15,Domingo
Hanford Nuclear Reservation,WA,Sphere,15,4,14:30:00,2001-04-15,Domingo
Soap Lake,WA,Triangle,15,4,10:30:00,2001-04-15,Domingo
Woodland,WA,Oval,1,4,21:00:00,2001-04-01,Domingo
Alton,NH,Flash,1,4,02:00:00,2001-04-01,Domingo
Meriden,CT,Circle,30,5,12:00:00,2001-05-30,Quarta-feira
Murphy,NC,Light,24,5,22:00:00,2001-05-24,Quinta-feira
Ashland,KY,Sphere,23,5,22:00:00,2001-05-23,Quarta-feira
Denver,CO,Oval,20,5,14:00:00,2001-05-20,Domingo
Roanoke,VA,Sphere,18,5,20:17:00,2001-05-18,Sexta-feira
Dania Beach (fishing pier),FL,Light,18,5,03:30:00,2001-05-18,Sexta-feira
Joliet,IL,Sphere,17,5,15:00:00,2001-05-17,Quinta-feira
New York City (Manhattan),NY,Oval,15,5,13:00:00,2001-05-15,Terça-feira
Franklin,NY,Light,14,5,22:00:00,2001-05-14,Segunda-feira
Phelan,CA,Fireball,5,5,17:00:00,2001-05-05,Sábado
Santa Cruz,CA,Disk,5,5,12:00:00,2001-05-05,Sábado
Noble,OK,Rectangle,1,5,21:00:00,2001-05-01,Terça-feira
Palm Springs/Blythe (between),AZ,Changing,1,5,01:00:00,2001-05-01,Terça-feira
Pine Bush,NY,Triangle,30,6,23:00:00,2001-06-30,Sábado
Minnesota (unspecified location),MN,Light,30,6,22:00:00,2001-06-30,Sábado
Crestline,TN,Light,30,6,21:00:00,2001-06-30,Sábado
Howland,OH,Triangle,30,6,20:00:00,2001-06-30,Sábado
Garden Grove,CA,Rectangle,30,6,20:00:00,2001-06-30,Sábado
Atlantic Highlands,NJ,Sphere,30,6,20:00:00,2001-06-30,Sábado
Parrish,FL,Other,30,6,12:00:00,2001-06-30,Sábado
Nevada desert (rural; unspecified by witness),NV,Oval,30,6,11:00:00,2001-06-30,Sábado
Florahome,FL,Circle,30,6,10:45:00,2001-06-30,Sábado
Enon,OH,Light,30,6,05:00:00,2001-06-30,Sábado
Lafollette,TN,Circle,30,6,01:00:00,2001-06-30,Sábado
Santa Rosa,CA,Other,30,6,00:30:00,2001-06-30,Sábado
UNKNOWN,PA,Oval,29,6,01:35:00,2001-06-29,Sexta-feira
Dalton,GA,Circle,22,6,10:37:00,2001-06-22,Sexta-feira
San Antonio,TX,Sphere,21,6,13:00:00,2001-06-21,Quinta-feira
Harlowton,MT,Circle,21,6,02:52:00,2001-06-21,Quinta-feira
Myrtle Beach,SC,Sphere,15,6,23:00:00,2001-06-15,Sexta-feira
Cutler,CA,Circle,15,6,22:00:00,2001-06-15,Sexta-feira
Littleton,CO,Disk,15,6,15:00:00,2001-06-15,Sexta-feira
Florence,SC,Disk,11,6,13:00:00,2001-06-11,Segunda-feira
Follansbee,WV,Other,11,6,00:00:00,2001-06-11,Segunda-feira
Provo,UT,Light,5,6,03:30:00,2001-06-05,Terça-feira
Hilton Head,NC,Light,1,6,23:00:00,2001-06-01,Sexta-feira
Coulterville,CA,Fireball,1,6,23:00:00,2001-06-01,Sexta-feira
Various,CA,Sphere,1,6,21:30:00,2001-06-01,Sexta-feira
Jackson,GA,Rectangle,1,6,21:00:00,2001-06-01,Sexta-feira
Shirley,AR,Light,1,6,16:00:00,2001-06-01,Sexta-feira
Lake in the Hills,IL,Disk,29,7,22:00:00,2001-07-29,Domingo
East Prospect,PA,Fireball,24,7,18:30:00,2001-07-24,Terça-feira
Spring Valley,NV,Cigar,23,7,00:09:00,2001-07-23,Segunda-feira
Gobles,MI,Light,20,7,00:30:00,2001-07-20,Sexta-feira
Marlboro,NJ,Disk,17,7,21:00:00,2001-07-17,Terça-feira
Marlboro Township,NJ,Disk,17,7,20:30:00,2001-07-17,Terça-feira
Harrison,MI,Light,16,7,22:00:00,2001-07-16,Segunda-feira
Boone,NC,Triangle,15,7,23:00:00,2001-07-15,Domingo
El Paso,TX,Other,15,7,16:15:00,2001-07-15,Domingo
Wilmington,CA,Fireball,15,7,03:00:00,2001-07-15,Domingo
Ainsworth,NE,Light,15,7,01:15:00,2001-07-15,Domingo
Wilkes-Barre,PA,Triangle,15,7,00:00:00,2001-07-15,Domingo
Joshua Tree,CA,Light,14,7,22:30:00,2001-07-14,Sábado
Cleveland,TX,Fireball,12,7,21:09:00,2001-07-12,Quinta-feira
West Chester,OH,Fireball,10,7,00:00:00,2001-07-10,Terça-feira
Spring Valley,CA,Sphere,9,7,20:00:00,2001-07-09,Segunda-feira
North Bend,OR,Light,7,7,21:00:00,2001-07-07,Sábado
Doniphan,MO,Triangle,2,7,22:00:00,2001-07-02,Segunda-feira
Hallandale,FL,Circle,1,7,23:00:00,2001-07-01,Domingo
Knife River,MN,Triangle,28,8,22:30:00,2001-08-28,Terça-feira
Burlington,NJ,Oval,28,8,22:00:00,2001-08-28,Terça-feira
Denver,CO,Fireball,20,8,13:00:00,2001-08-20,Segunda-feira
Seaside Heights,NJ,Light,16,8,22:00:00,2001-08-16,Quinta-feira
Enosburg Falls,VT,Triangle,15,8,21:45:00,2001-08-15,Quarta-feira
Lawton,OK,Other,15,8,03:00:00,2001-08-15,Quarta-feira
Lancaster,OH,Light,13,8,22:31:00,2001-08-13,Segunda-feira
Jupiter,FL,Triangle,12,8,22:30:00,2001-08-12,Domingo
Nampa,ID,Disk,7,8,23:00:00,2001-08-07,Terça-feira
Cottage Grove,OR,Triangle,1,8,21:30:00,2001-08-01,Quarta-feira
Federal Way,WA,Disk,1,8,12:00:00,2001-08-01,Quarta-feira
Ashburn,VA,Other,1,8,03:00:00,2001-08-01,Quarta-feira
Vail,CO,Triangle,1,8,01:00:00,2001-08-01,Quarta-feira
Hanford,CA,Disk,30,9,14:25:00,2001-09-30,Domingo
Benton,LA,Sphere,30,9,00:00:00,2001-09-30,Domingo
Richmond,VA,Other,28,9,23:00:00,2001-09-28,Sexta-feira
Fulton County (southern location in),GA,Rectangle,28,9,21:30:00,2001-09-28,Sexta-feira
Madison,MS,Changing,27,9,03:00:00,2001-09-27,Quinta-feira
Topaz Lake,NV,Oval,22,9,22:00:00,2001-09-22,Sábado
Chatfield,TX,Oval,21,9,19:30:00,2001-09-21,Sexta-feira
Renton,WA,Flash,20,9,23:00:00,2001-09-20,Quinta-feira
Middleboro,MA,Rectangle,20,9,23:00:00,2001-09-20,Quinta-feira
Lakewood,CO,Sphere,20,9,19:15:00,2001-09-20,Quinta-feira
Arroyo Grande,CA,Sphere,19,9,19:00:00,2001-09-19,Quarta-feira
Wilmington,OH,Circle,17,9,01:00:00,2001-09-17,Segunda-feira
Blackwood,NJ,Disk,15,9,20:30:00,2001-09-15,Sábado
Tulsa,OK,Disk,15,9,15:30:00,2001-09-15,Sábado
Gladstone,MI,Light,15,9,04:00:00,2001-09-15,Sábado
Traverse City,MI,Rectangle,14,9,21:00:00,2001-09-14,Sexta-feira
Berne,NY,Light,13,9,22:00:00,2001-09-13,Quinta-feira
Chicago,IL,Other,13,9,21:15:00,2001-09-13,Quinta-feira
Bordentown,NJ,Triangle,12,9,20:30:00,2001-09-12,Quarta-feira
Blackshear,GA,Light,12,9,18:00:00,2001-09-12,Quarta-feira
Big Sur,CA,Fireball,12,9,12:00:00,2001-09-12,Quarta-feira
Sacramento,CA,Disk,12,9,07:30:00,2001-09-12,Quarta-feira
Boise,ID,Other,12,9,03:00:00,2001-09-12,Quarta-feira
Los Angeles,CA,Circle,12,9,00:00:00,2001-09-12,Quarta-feira
Mesa,AZ,Circle,11,9,20:30:00,2001-09-11,Terça-feira
Nashville,TN,Triangle,11,9,20:00:00,2001-09-11,Terça-feira
New York City,NY,Sphere,11,9,12:00:00,2001-09-11,Terça-feira
New York,NY,Triangle,11,9,09:05:00,2001-09-11,Terça-feira
"Washington, D.C.",DC,Circle,11,9,09:00:00,2001-09-11,Terça-feira
Monticello,WI,Formation,11,9,09:00:00,2001-09-11,Terça-feira
New York,NY,Light,11,9,09:00:00,2001-09-11,Terça-feira
Hawley,MN,Cigar,11,9,06:00:00,2001-09-11,Terça-feira
New York City (Brooklyn),NY,Other,11,9,06:00:00,2001-09-11,Terça-feira
Highlands Ranch,CO,Formation,10,9,22:30:00,2001-09-10,Segunda-feira
Salt Lake City,UT,Triangle,10,9,21:00:00,2001-09-10,Segunda-feira
Austin,TX,Triangle,10,9,19:00:00,2001-09-10,Segunda-feira
Guntersville,AL,Light,5,9,20:45:00,2001-09-05,Quarta-feira
Winter Springs,FL,Triangle,1,9,23:00:00,2001-09-01,Sábado
West Sedona,AZ,Light,1,9,21:00:00,2001-09-01,Sábado
Gig Harbor,WA,Cigar,1,9,19:00:00,2001-09-01,Sábado
Philadelphia,PA,Fireball,1,9,16:30:00,2001-09-01,Sábado
Athens,GA,Triangle,1,9,03:00:00,2001-09-01,Sábado
Glendora,CA,Disk,31,10,20:00:00,2001-10-31,Quarta-feira
Glendora,CA,Disk,31,10,20:00:00,2001-10-31,Quarta-feira
Monterey,CA,Changing,31,10,17:30:00,2001-10-31,Quarta-feira
Johnstown,PA,Rectangle,30,10,21:45:00,2001-10-30,Terça-feira
Reedsburg,OH,Triangle,27,10,21:00:00,2001-10-27,Sábado
Las Vegas,NV,Formation,17,10,17:00:00,2001-10-17,Quarta-feira
Petit Jean Mountain,AR,Light,16,10,21:30:00,2001-10-16,Terça-feira
Valdese,NC,Triangle,15,10,17:00:00,2001-10-15,Segunda-feira
Atlanta,GA,Sphere,15,10,13:00:00,2001-10-15,Segunda-feira
Newport,NC,Circle,15,10,10:00:00,2001-10-15,Segunda-feira
Miami,FL,Disk,14,10,10:00:00,2001-10-14,Domingo
Miami,FL,Disk,12,10,22:00:00,2001-10-12,Sexta-feira
Richmond,KY,Other,7,10,14:00:00,2001-10-07,Domingo
Key West,FL,Rectangle,5,10,15:00:00,2001-10-05,Sexta-feira
Enid,OK,Light,26,11,01:00:00,2001-11-26,Segunda-feira
Cross River,NY,Triangle,17,11,02:00:00,2001-11-17,Sábado
Natchitoches/Alexandria (between),LA,Triangle,15,11,05:31:00,2001-11-15,Quinta-feira
Phoenix,AZ,Changing,12,11,23:33:00,2001-11-12,Segunda-feira
Jewett,NY,Triangle,1,11,21:00:00,2001-11-01,Quinta-feira
New York City,NY,Light,1,11,19:00:00,2001-11-01,Quinta-feira
Baltimore,MD,Sphere,30,12,20:50:00,2001-12-30,Domingo
Great Falls,MT,Triangle,29,12,03:00:00,2001-12-29,Sábado
Burlington,WI,Formation,21,12,19:00:00,2001-12-21,Sexta-feira
Macon,GA,Fireball,17,12,05:40:00,2001-12-17,Segunda-feira
St. Charles,MO,Triangle,15,12,22:30:00,2001-12-15,Sábado
Cordova,AK,Sphere,15,12,00:00:00,2001-12-15,Sábado
Sierra Vista,AZ,Light,2,12,19:00:00,2001-12-02,Domingo
El Paso (outside),TX,Rectangle,1,12,22:00:00,2001-12-01,Sábado
Union,MI,Fireball,22,1,07:30:00,2002-01-22,Terça-feira
Hyattsville,MD,Sphere,14,1,13:00:00,2002-01-14,Segunda-feira
Paintsville,KY,Light,13,1,23:53:00,2002-01-13,Domingo
San Antonio,TX,Rectangle,11,1,21:40:00,2002-01-11,Sexta-feira
Central City,NE,Other,24,2,21:00:00,2002-02-24,Domingo
Hollywood,FL,Sphere,20,2,14:30:00,2002-02-20,Quarta-feira
Ceres,CA,Rectangle,19,2,02:00:00,2002-02-19,Terça-feira
Cape Coral,FL,Sphere,18,2,22:00:00,2002-02-18,Segunda-feira
Beloit/Milwaukee (between),WI,Changing,8,2,05:30:00,2002-02-08,Sexta-feira
Eagle Point,OR,Light,5,2,20:09:00,2002-02-05,Terça-feira
Cornwallville,NY,Other,2,2,23:00:00,2002-02-02,Sábado
Martinsville,IL,Triangle,2,2,00:00:00,2002-02-02,Sábado
Avila Beach (Diablo Canyon Nucular power Plant),CA,Cigar,1,2,07:00:00,2002-02-01,Sexta-feira
Clear Lake,CA,Cigar,14,3,04:37:00,2002-03-14,Quinta-feira
Rialto,CA,Circle,11,3,00:00:00,2002-03-11,Segunda-feira
Aberdeen,MD,Triangle,10,3,03:00:00,2002-03-10,Domingo
St. Charles,IL,Light,28,4,21:45:00,2002-04-28,Domingo
Lakeside,CA,Triangle,19,4,22:00:00,2002-04-19,Sexta-feira
Lyndhurst,NJ,Other,15,4,03:00:00,2002-04-15,Segunda-feira
Tucson,AZ,Sphere,13,4,10:00:00,2002-04-13,Sábado
Oxford,NC,Triangle,12,4,18:00:00,2002-04-12,Sexta-feira
Azle,TX,Cigar,10,4,22:15:00,2002-04-10,Quarta-feira
New Albany,IN,Rectangle,9,4,22:00:00,2002-04-09,Terça-feira
South Elgin,IL,Formation,9,4,12:00:00,2002-04-09,Terça-feira
Jacksonville,FL,Sphere,1,4,15:00:00,2002-04-01,Segunda-feira
Flora Vista (north of; Hwy. 574),NM,Triangle,1,4,12:00:00,2002-04-01,Segunda-feira
Aquasco,MD,Disk,30,5,00:00:00,2002-05-30,Quinta-feira
Round Rock,TX,Changing,23,5,13:00:00,2002-05-23,Quinta-feira
New York City (Brooklyn),NY,Cigar,20,5,11:30:00,2002-05-20,Segunda-feira
Lisbon,CT,Oval,19,5,14:55:00,2002-05-19,Domingo
Salem,IL,Sphere,16,5,14:27:00,2002-05-16,Quinta-feira
Florissant,CO,Circle,15,5,12:00:00,2002-05-15,Quarta-feira
Clarkston,WA,Other,12,5,21:30:00,2002-05-12,Domingo
Gillette,WY,Triangle,10,5,19:00:00,2002-05-10,Sexta-feira
Iron Mountian,MI,Disk,6,5,12:00:00,2002-05-06,Segunda-feira
Glendale,AZ,Light,1,5,11:30:00,2002-05-01,Quarta-feira
Honolulu,HI,Circle,30,6,22:00:00,2002-06-30,Domingo
Lansdale,PA,Formation,30,6,21:00:00,2002-06-30,Domingo
Sun Valley,NV,Light,30,6,20:00:00,2002-06-30,Domingo
Thousand Palms,CA,Other,30,6,18:30:00,2002-06-30,Domingo
Hastings,NE,Other,30,6,07:00:00,2002-06-30,Domingo
Lakeside,CA,Triangle,30,6,05:30:00,2002-06-30,Domingo
Largo,FL,Disk,30,6,00:00:00,2002-06-30,Domingo
Hoffman Estates,IL,Fireball,26,6,23:23:00,2002-06-26,Quarta-feira
Dripping Springs,AZ,Formation,26,6,23:00:00,2002-06-26,Quarta-feira
Tampa,FL,Sphere,26,6,21:00:00,2002-06-26,Quarta-feira
Flathead Lake,MT,Disk,26,6,03:00:00,2002-06-26,Quarta-feira
Pocatello (south of),ID,Rectangle,24,6,20:00:00,2002-06-24,Segunda-feira
Ansted,WV,Light,22,6,21:00:00,2002-06-22,Sábado
Martinez,GA,Light,20,6,23:20:00,2002-06-20,Quinta-feira
Salem,AR,Circle,20,6,00:00:00,2002-06-20,Quinta-feira
Moultonboro,NH,Sphere,18,6,21:30:00,2002-06-18,Terça-feira
Detroit,MI,Triangle,17,6,08:20:00,2002-06-17,Segunda-feira
Logan,WV,Circle,16,6,22:00:00,2002-06-16,Domingo
Olympia,WA,Other,16,6,20:30:00,2002-06-16,Domingo
